,data,geracao,media,variancia
829,04/08/20,23.675059,21.69840564176327,19.912659066979874
830,04/09/20,22.098423,21.70079002458382,19.89334638463169
831,04/10/20,22.3749,21.701269100457814,19.8695687642728
832,04/11/20,21.923092,21.7020797272924,19.84620373871479
833,04/12/20,21.380922,21.702345367043254,19.822408767532504
834,13/04/20,21.847458,21.701959504657847,19.798736234745157
835,14/04/20,22.219905,21.702133963285355,19.775022095888968
836,15/04/20,23.262554,21.702754048359267,19.751660112282334
837,16/04/20,23.387102,21.704619837775105,19.730940501658683
838,17/04/20,22.90951,21.706629971780156,19.71074507000987
839,18/04/20,20.875017,21.70806538947493,19.688948469361904
840,19/04/20,20.631125,21.70707248317043,19.66630746103157
841,20/04/20,21.693767,21.70579159330951,19.644271719787874
842,21/04/20,22.135949,21.70577729533887,19.620913661166146
843,22/04/20,23.970508,21.70628818809975,19.597830423948462
844,23/04/20,23.377874,21.708974095349927,19.580656971336662
845,24/04/20,24.0367,21.7109514649052,19.560753262673806
846,25/04/20,20.77872,21.71370383003549,19.54399817590061
847,26/04/20,20.060045,21.712598648203297,19.52192862892586
848,27/04/20,23.230014,21.7106475813223,19.502100743080042
849,28/04/20,23.393912,21.712439287004702,19.48182203000657
850,29/04/20,24.282907,21.714419820235555,19.462201533236172
851,30/04/20,24.856075,21.71744156985881,19.447057019746993
852,05/01/20,23.859332,21.72112974075204,19.435767227705387
853,05/02/20,22.083369,21.723639367816887,19.41831508637146
854,05/03/20,21.171547,21.724061090715107,19.395701884279642
855,05/04/20,23.873772,21.723414118711933,19.373347332142636
856,05/05/20,24.316886,21.725929157169578,19.356090353724756
857,05/06/20,22.071015,21.7289559759112,19.341311293737544
858,05/07/20,22.322868,21.729355111295206,19.31887903767498
859,05/08/20,22.752858,21.730046851258727,19.296772939720174
860,05/09/20,23.155953,21.731237551082643,19.27552515374259
861,05/10/20,22.10882,21.732894196953477,19.255469256890958
862,05/11/20,23.793819,21.733330812288028,19.233269125436347
863,05/12/20,25.214445,21.735721169814376,19.21587633789903
864,13/05/20,24.053607,21.739752136013895,19.207616338513866
865,14/05/20,22.356632,21.74243020877314,19.19157480069143
866,15/05/20,23.673013,21.74314026864739,19.169823624875935
867,16/05/20,23.544347,21.7453687590993,19.15198330666737
868,17/05/20,22.63149,21.747443705167232,19.13362183794967
869,18/05/20,23.948415,21.748462191682016,19.11247784673334
870,19/05/20,22.822269,21.750993782945905,19.096047173696274
871,20/05/20,24.098431,21.752225133770104,19.075415293582896
872,21/05/20,25.518881,21.75491882592421,19.059827402327784
873,22/05/20,25.640273,21.759235296307327,19.05419820142674
874,23/05/20,23.646607,21.763680929415795,19.049605992705498
875,24/05/20,21.021595,21.765835307070926,19.031861997351637
876,25/05/20,23.486477,21.764984746719986,19.010743595769966
877,26/05/20,24.903829,21.766949920525096,18.99242100324808
878,27/05/20,25.68544,21.77052674957809,18.981972165478137
879,28/05/20,26.041785,21.774985648496568,18.977788927881786
