;ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;All Souls' Day;All Souls' Day_lower;All Souls' Day_upper;Christmas;Christmas_lower;Christmas_upper;Independence Day;Independence Day_lower;Independence Day_upper;New Year's Day;New Year's Day_lower;New Year's Day_upper;Our Lady of the Apparition;Our Lady of the Apparition_lower;Our Lady of the Apparition_upper;Republic Proclamation Day;Republic Proclamation Day_lower;Republic Proclamation Day_upper;Tiradentes;Tiradentes_lower;Tiradentes_upper;Worker's Day;Worker's Day_lower;Worker's Day_upper;additive_terms;additive_terms_lower;additive_terms_upper;daily;daily_lower;daily_upper;holidays;holidays_lower;holidays_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
893;2020-06-12;23.204444557797682;19.228051904099274;27.145834180778035;23.204444557797682;23.204444557797682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.04637181798691456;-0.04637181798691456;-0.04637181798691456;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139347499;0.5407701139347499;0.5407701139347499;-1.6749464912551013;-1.6749464912551013;-1.6749464912551013;0.0;0.0;0.0;23.158072739810766
894;2020-06-13;23.20983554256375;18.52189063877772;26.388797161199914;23.20983554256375;23.20983554256375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.611515773091405;-0.611515773091405;-0.611515773091405;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.1668986050472405;-0.1668986050472405;-0.1668986050472405;-1.532421727377601;-1.532421727377601;-1.532421727377601;0.0;0.0;0.0;22.598319769472344
895;2020-06-14;23.21522652732981;17.74714393849457;26.077500349461516;23.21522652732981;23.21522652732981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.352980082717799;-1.352980082717799;-1.352980082717799;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.059789524956134;-1.059789524956134;-1.059789524956134;-1.3809951170951016;-1.3809951170951016;-1.3809951170951016;0.0;0.0;0.0;21.862246444612012
896;2020-06-15;23.220617512095874;19.138279779719053;27.00856673355283;23.220617512095874;23.220617512095874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1114770694562476;-0.1114770694562476;-0.1114770694562476;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.023516983949364596;0.023516983949364596;0.023516983949364596;-1.2227986127390489;-1.2227986127390489;-1.2227986127390489;0.0;0.0;0.0;23.109140442639628
897;2020-06-16;23.22600849686194;19.161602162055612;27.42929457152402;23.22600849686194;23.22600849686194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16011234670772165;0.16011234670772165;0.16011234670772165;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.13245655667473055;0.13245655667473055;0.13245655667473055;-1.0601487693004454;-1.0601487693004454;-1.0601487693004454;0.0;0.0;0.0;23.38612084356966
898;2020-06-17;23.231399481628003;19.2805288648683;27.443170109056076;23.231399481628003;23.231399481628003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40119684178630555;0.40119684178630555;0.40119684178630555;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601672838;0.20889560601672838;0.20889560601672838;-0.8955033235638593;-0.8955033235638593;-0.8955033235638593;0.0;0.0;0.0;23.632596323414308
899;2020-06-18;23.236790466394066;19.86950399956332;27.872364969301156;23.236790466394066;23.236790466394066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6774394613442549;0.6774394613442549;0.6774394613442549;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.3210488694252959;0.3210488694252959;0.3210488694252959;-0.7314139674144774;-0.7314139674144774;-0.7314139674144774;0.0;0.0;0.0;23.91422992773832
900;2020-06-19;23.24218145116013;19.90082243109067;28.49402294017315;23.24218145116013;23.24218145116013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.058098472610143;1.058098472610143;1.058098472610143;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139341771;0.5407701139341771;0.5407701139341771;-0.5704762006574707;-0.5704762006574707;-0.5704762006574707;0.0;0.0;0.0;24.300279923770272
901;2020-06-20;23.247572435926195;19.70554750444672;28.0037197056129;23.247572435926195;23.247572435926195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5056287278663645;0.5056287278663645;0.5056287278663645;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.1668986050433137;-0.1668986050433137;-0.1668986050433137;-0.4152772264237583;-0.4152772264237583;-0.4152772264237583;0.0;0.0;0.0;23.75320116379256
902;2020-06-21;23.252963420692257;18.88684410465357;26.933263328524546;23.252963420692257;23.252963420692257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.24032787748151752;-0.24032787748151752;-0.24032787748151752;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.0597895249567666;-1.0597895249567666;-1.0597895249567666;-0.2683429118581876;-0.2683429118581876;-0.2683429118581876;0.0;0.0;0.0;23.012635543210738
903;2020-06-22;23.25835440545832;20.439225809714124;28.47232741548264;23.25835440545832;23.25835440545832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9792366664961301;0.9792366664961301;0.9792366664961301;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.02351698395004855;0.02351698395004855;0.02351698395004855;-0.13208487678735534;-0.13208487678735534;-0.13208487678735534;0.0;0.0;0.0;24.23759107195445
904;2020-06-23;23.263745390224386;20.55554617463587;28.810200270831334;23.263745390224386;23.263745390224386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2115123239529415;1.2115123239529415;1.2115123239529415;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.13245655667549233;0.13245655667549233;0.13245655667549233;-0.008748792055987277;-0.008748792055987277;-0.008748792055987277;0.0;0.0;0.0;24.475257714177328
905;2020-06-24;23.269136374990453;20.860921514931768;28.96055370349908;23.269136374990453;23.269136374990453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3963351989424813;1.3963351989424813;1.3963351989424813;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601752552;0.20889560601752552;0.20889560601752552;0.09963503359151922;0.09963503359151922;0.09963503359151922;0.0;0.0;0.0;24.665471573932933
906;2020-06-25;23.274527359756515;20.737350052156867;28.97040303294096;23.274527359756515;23.274527359756515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6001511530411061;1.6001511530411061;1.6001511530411061;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.32104886942383176;0.32104886942383176;0.32104886942383176;0.1912977242838378;0.1912977242838378;0.1912977242838378;0.0;0.0;0.0;24.874678512797622
907;2020-06-26;23.279918344522578;21.322813509176054;29.439875778775516;23.279918344522578;23.279918344522578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8933482322340287;1.8933482322340287;1.8933482322340287;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.540770113933604;0.540770113933604;0.540770113933604;0.26477355896698845;0.26477355896698845;0.26477355896698845;0.0;0.0;0.0;25.173266576756607
